@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute adjective_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-1.2753,35,-0.7714,-0.031,1
-0.11169999999999997,77,0.3796,-0.49529999999999996,3
-0.6825,226,0.4943,-1.1847999999999999,1
0.0725,118,0.12009999999999998,-0.0007999999999999995,2
1.073999999999999,1104,3.6885000000000012,0.008799999999999954,5
1.532,71,0.6129,0.6762,5
1.7518999999999998,172,2.6131,0.004,5
0.34420000000000006,21,0.34420000000000006,0,2
0.2329,22,0.004,0.2289,4
-0.2474,59,0.1311,0.008,2
-0.7304000000000028,460,1.4985999999999997,-0.4273,4
-0.5974999999999999,62,-0.9299,0.3324,2
-0.24000000000000005,156,0.22849999999999993,0,4
-1.4825000000000002,124,0.33500000000000013,0.2101,2
0.6078,230,0.6078,0,3
0.014199999999999987,99,0.008,0.006199999999999983,2
0.3236,75,0.5945,0.004,3
-1.0508,28,-1.0548,0,1
-0.22729999999999992,234,0.6457999999999999,-0.6643,2
0.708,45,0.3756,0.3324,3
-0.34759999999999996,97,-0.3428,-0.0048,1
-0.04509999999999986,133,0.28190000000000015,-0.331,2
0.5106,75,0.5106,0,5
0.3954,105,0.7432,-0.0007999999999999995,3
0.9022,21,0.9022,0,4
-0.5771000000000001,130,0.10220000000000007,0.4466,1
-0.11639999999999998,254,0.6961,0.2492,1
0.7224,51,0.7184,0,4
-0.21269999999999945,404,1.6428000000000003,0.2253,1
0.3736999999999998,174,0.9141,-0.0096,3
-0.2853,37,0.19340000000000004,0,4
0.004,22,0,0,4
0.7432,22,0.7432,0,5
0.3756,21,0.3756,0,3
1.7329,47,1.7337,0,5
0.7418,46,0.7378,0,4
0.7043,122,1.0916,0.004,4
-0.7666999999999999,306,-0.3905999999999998,0.5812999999999999,2
-0.1561,23,-0.1513,-0.0048,1
1.4500000000000002,106,1.4508,-0.0007999999999999995,5
0,154,0,0,1
-0.13929999999999998,59,-0.14329999999999998,0.004,2
-0.018399999999999972,70,0.7918000000000001,0,3
4.0695,283,3.7003999999999992,0.3691,3
-1.2354,159,-0.9144000000000003,-0.325,4
-0.4787,27,0,0,3
-1.4226999999999994,472,-0.06879999999999993,0.5764,2
0.2183,38,0.1129,0.0974,4
0.5528,26,0.6062,0,1
-1.6838,343,0.8271999999999999,0.216,3
0.012,58,0.012,0,1
1.8375999999999995,641,2.4092,0.32880000000000004,3
2.0263999999999998,351,1.4792999999999998,0.004,5
1.2217,238,1.2177,0.004,5
-0.17809999999999998,96,-0.1901,0.008,4
-0.7887000000000001,113,-0.7887000000000001,0,1
-0.32320000000000004,152,0.1252,-0.0915,3
0.9996999999999996,779,1.4049999999999996,-0.21939999999999998,4
-1.6033999999999997,172,-1.6185999999999998,0,2
0.7641,149,0.7481,0.008,4
-2.1945,264,-1.0048,-0.13119999999999998,2
0.16639999999999983,254,1.6994000000000002,0.008,4
2.4959999999999996,211,2.0615,0.1708,5
0.393,22,0.393,0,5
-0.8268,25,-0.8308,0,5
0.8807,86,0.8807,0,1
-0.7403,23,-0.7403,0,2
-2.2847,302,0.20619999999999997,-0.377,2
-0.1748,58,-0.1748,0,5
-1.3331000000000002,153,-0.23309999999999995,-0.327,3
0.6435000000000001,116,0.6395000000000001,0,1
0,38,0,0,5
-0.4983,143,-0.05409999999999998,0.2318,3
2.928899999999999,1036,3.6630000000000003,0.252,5
1.2107,258,1.9117000000000002,-0.6962,2
-0.327,23,0,-0.331,1
0.9641,158,0.9641,0,2
3.379,362,3.1296999999999997,-0.0048,3
0.10260000000000001,24,0.09860000000000001,0.004,4
-0.7666,34,-0.7706,0.004,2
0.5949999999999999,1254,3.9972,0.6066,2
0.004,29,0.004,0,1
0.008,29,0.004,0,5
-0.17339999999999994,47,-0.17339999999999994,0,3
-0.21560000000000004,424,-0.2573,0.5204,2
3.2954999999999997,101,3.2914999999999996,0.004,5
3.2370000000000005,649,4.5846,0.2898,4
0.8038999999999998,87,1.7772999999999999,0,4
0.1451,376,1.4618000000000002,-0.4267,1
0.2673000000000003,362,-0.5208999999999998,0.4979,4
0,98,0,0,1
1.9620999999999997,156,2.5563999999999996,-0.4059,4
1.2152,42,1.0585,0.2101,3
0.004,34,0,0.004,1
-0.7666,69,-0.7666,0,3
-0.7040000000000002,543,0.11060000000000003,-0.8218,3
-0.9206,25,-0.9206,0,1
4.5032,568,4.1029,0.2478,4
0.5901000000000001,39,0.5861000000000001,0.004,4
-1.4597,432,-0.6159999999999999,-0.385,3
-1.3133,135,-1.3213,0.004,3
1.6312999999999998,293,1.9283,0.3306,4
0.17289999999999991,268,1.7417,-0.0048,2
-0.42139999999999994,45,-0.7666,0.3452,1
0.3121,52,0.3081,0,4
1.3675000000000002,123,1.3635000000000002,0.004,4
-0.21740000000000004,50,-0.49970000000000003,0,4
-0.11399999999999999,234,0.23709999999999992,0.004,2
0.6639999999999999,108,1.2628,0.2114,4
-2.5582000000000007,506,-2.2502,0.20199999999999996,3
-1.1606,306,-0.22269999999999995,0.008,2
1.0816,42,0.7871,0.2234,5
-1.1388000000000005,590,1.8323000000000003,-0.5078,2
2.6792,42,1.4882,1.0,3
0.008,27,0,0,5
0.3716,22,0.3716,0,4
0.11890000000000012,220,0.03070000000000006,0.0882,1
-6.722200000000001,1520,0.0033000000000009133,-0.46559999999999996,2
0.10780000000000009,227,0.10060000000000008,0.007200000000000001,1
-1.0041,98,-1.0081,0,1
-1.6422000000000003,153,-0.5062000000000002,-0.3654,3
1.1899,55,0.8337,0.0699,5
0.6935,44,0.6935,0,2
-0.3865,24,0,0,4
-6.3098000000000125,1437,-2.5848999999999993,-0.06960000000000002,3
0,22,0,0,3
-0.5885999999999998,260,-0.24029999999999999,0.4722999999999999,2
0,23,0,0,1
-0.31770000000000004,28,-0.31770000000000004,0,2
5.00719999999999,2294,7.408699999999991,-0.32139999999999996,4
0.8048,283,0.14659999999999998,0.004,2
0.3756,32,0.3716,0,5
0.7726,46,0.7686,0.004,1
0,23,0,0,5
0.8335999999999999,24,0.8384,-0.0048,5
1.0302,44,1.0612,-0.031,5
0.7202,164,0.713,-0.0048,5
-1.5683999999999998,169,-1.1146999999999998,-0.4617,1
0.008,27,0.008,0,2
0,23,0,0,5
2.2615,956,2.1147,0.8919000000000001,3
0.1599,40,0.1599,0,5
0.9255,134,1.4042,0,1
-1.1965000000000001,48,0,-0.3353,1
0.004,29,0.004,0,3
-0.3704,23,0.0121,0.004,3
-0.3758,43,-0.371,0,1
-0.24320000000000003,47,-0.25120000000000003,0.004,5
0.6807,37,0.6807,0,4
1.0365,144,1.8962,-0.0516,3
-0.6928999999999998,109,-0.2222,0.004,2
1.4586,41,1.2676,0,5
-1.8698,108,-0.0007999999999999995,-0.327,2
-0.4607,280,-0.2168,0.004,2
-0.2993999999999998,214,0.2713000000000002,-0.18420000000000003,3
0.06119999999999998,79,0.05719999999999997,0.004,2
0.11450000000000005,92,0.15580000000000002,-0.0413,5
0.6858,90,0.5331999999999999,0,4
2.0098000000000003,796,1.3711000000000004,1.6024,3
1.2820999999999996,1086,2.805999999999999,0.7451,2
-0.3626,53,0.0081,-0.0373,1
0.6100000000000001,148,0.5138,0.09620000000000001,5
-0.6875,79,0.0081,0.2578,4
1.1356000000000002,421,1.8748,0.219,4
2.3966999999999996,136,2.3926999999999996,0,5
0.8241,79,0.4727,0.3514,5
-0.5279,134,-0.1931,-0.1935,1
-0.46340000000000003,60,0.011300000000000001,0,4
-3.0645999999999995,1734,2.5040999999999984,-2.5516,2
1.7352,910,4.7867,0.018500000000000016,2
3.306799999999999,491,1.6708999999999998,2.4056999999999995,3
1.1987000000000005,209,1.5388000000000002,-0.1815,1
0.2744,72,0.3218,-0.0474,3
5.6465,352,4.9385,0.2541,4
1.5510000000000002,65,1.5510000000000002,0,4
0.07050000000000003,97,0.07530000000000003,-0.0048,2
-4.818800000000004,868,-1.5756000000000001,-0.34080000000000005,5
-0.5060000000000002,236,0.8374999999999999,-0.5325,4
-0.2985,87,0.3171,0,1
0.3186,55,0.3234,0,5
2.6678,1091,4.092699999999998,0.008,2
0.2159,35,0,0,3
0.7686,31,0.7646,0.004,4
-1.0936,37,-1.0976,0,3
-0.08429999999999999,126,0.28859999999999997,0,3
4.076900000000001,1214,5.459399999999999,0.06639999999999999,4
0.8843000000000001,143,1.727,-0.3525,2
-0.4427,74,-0.10699999999999996,0,1
0.2373999999999999,130,1.0104,0,1
-1.4446000000000003,444,0.7077999999999997,0.011200000000000002,3
0.7905,352,1.1778,0.004,1
4.271199999999999,199,4.642499999999999,0.004,5
-1.0792,103,-0.20970000000000003,-0.4697,1
-0.2611,74,-0.2691,0,1
0,40,0,0,5
2.7381,402,3.5069999999999997,-0.1983,5
-1.2758,88,-1.2873999999999999,0,4
-0.5276,35,-0.5227999999999999,0,4
0.6984999999999999,133,0.31349999999999995,0.373,3
-0.3297,39,0.008,0,1
-0.19749999999999993,1043,1.9813999999999998,-0.7454000000000001,4
-0.9859,52,-0.7706,-0.2153,2
0.8213999999999999,237,1.3029999999999997,-0.48160000000000003,2
-0.8344,148,-0.8061,0.004,2
0.16799999999999993,348,2.5071,0.004,3
-1.1741000000000001,158,-0.3413,0.09620000000000001,1
0.004,23,0,0,5
0.3612,41,0,0.3612,1
0.8939999999999999,35,1.2805,0,4
-1.3237999999999999,418,1.1894,0.08460000000000001,3
8.446299999999997,577,7.439399999999998,1.395,5
-3.3106,218,-2.2772,-0.3614,1
-0.5365,26,0,-0.5365,3
-1.7508,89,-1.5419999999999998,0,1
1.2737000000000003,147,1.3258999999999999,0.004,5
-0.37849999999999984,282,-1.1085999999999998,0.7261,3
1.3905999999999996,323,1.0079,0.12359999999999999,4
-0.4161,124,-0.0007999999999999995,0.0922,1
1.3809,262,1.6953999999999998,-0.3129,2
-0.6326,78,-0.0048,0,3
1.2215,45,1.2215,0,4
2.1098,25,1.7872000000000001,0.3186,5
-0.3536,121,0.11710000000000001,0,3
0.04100000000000015,79,-0.02739999999999998,0.004,2
5.102199999999997,657,4.664999999999998,0.4636,5
0.3594,23,0.3554,0.004,2
0.34470000000000006,368,2.5159999999999996,-1.1505,4
-0.9049,304,0.15839999999999965,-0.3247,4
-0.9657000000000001,43,-0.2898,0,1
0.9163000000000001,324,2.0743,-0.6545,5
-1.156,126,-1.0896,0.6088,2
1.3394,97,1.5036,0.6088,2
1.5889,144,1.3531,0.2278,5
0.3756,25,0.3716,0.004,1
-0.407,83,-0.7356,0,3
0.10770000000000002,47,0.4516,-0.3439,5
1.7428,229,1.1893,0.012,2
8.35229999999999,1298,7.5228999999999955,0.6123000000000001,5
0.26969999999999994,42,0.6007,-0.331,3
0.7123999999999999,388,0.5276000000000001,0.18080000000000002,4
-0.47859999999999997,112,-0.47859999999999997,0,1
0.3253999999999998,301,0.10879999999999988,0.5295000000000001,4
-0.43890000000000007,52,0.37079999999999996,-0.331,2
1.1144,52,1.1144,0,3
0.004,26,0.004,0,1
-1.1994000000000002,249,0.44629999999999986,-0.5245,2
-0.0456,42,-0.4858,0.44020000000000004,1
1.6544999999999996,191,1.3773999999999997,0.19230000000000003,3
1.3219,195,1.7926,0.008,2
5.123899999999996,808,5.0243999999999955,1.1056,5
-1.0017,255,-0.18130000000000002,0.2373,4
0.7428999999999999,109,0.7348999999999999,0.004,5
0.01050000000000001,55,0.397,0,1
1.6684,50,1.6644,0.004,4
-0.346,26,-0.346,0,1
0.41850000000000004,38,0.9550000000000001,-0.5365,4
2.17,164,2.166,0.004,3
3.451800000000001,1275,5.488999999999999,0.7217,4
0.20939999999999998,82,0.5959,0,4
0.6022000000000001,24,0.5982000000000001,0,5
0.3514,41,0.004,0.3474,4
0.8960999999999999,120,0.8728,0.3372,2
-1.5997,121,-0.9508,-0.08950000000000002,1
-0.8732,249,-0.6968000000000001,-0.333,3
0.7512,25,0.7512,0,5
-0.8688,382,0.13799999999999996,-0.05789999999999999,2
-0.8585,45,-0.6938,-0.0619,2
-3.9334000000000016,613,-0.8221,-1.2991,2
0.48830000000000007,294,0.4908,0.5018,3
0.09919999999999998,59,0.09919999999999998,0,4
6.080699999999989,1053,7.289599999999995,2.1114,4
-2.3423000000000003,761,-0.47760000000000025,0.8091999999999999,1
-3.343599999999999,321,-1.3228999999999997,0,3
0.46920000000000006,367,1.688,0.02629999999999999,2
0.02560000000000001,39,0.02560000000000001,0,3
0,24,0,0,1
0.393,29,0.393,0,3
-0.2898,45,0.04520000000000002,0.008,1
-0.8993,158,-0.1653,0,1
2.061,92,1.8628000000000002,-0.0007999999999999995,5
1.4796,131,0.5662,0.9094,5
-0.0167,59,-0.0167,0,1
0.6807000000000001,32,0.8782000000000001,-0.1975,3
0.5052,27,0.5052,0,5
-0.2147,347,0.004,0,4
1.2454,26,0.9631000000000001,0,5
-0.0048,22,0,-0.0048,4
-0.6621,37,-0.6621,0,1
0.37399999999999994,84,0.37879999999999997,-0.0048,5
-2.5856999999999997,140,-0.9427000000000001,0,3
4.291099999999982,4137,10.019999999999987,1.0387000000000002,2
-1.9803000000000002,274,0.014700000000000067,-0.35960000000000003,3
-2.1646,595,-0.8193000000000001,-0.0557,5
0.0032000000000000006,35,0.004,-0.0007999999999999995,2
-0.7202,39,0.004,0,2
2.3354,377,2.5526999999999997,-0.22449999999999998,4
2.0559,88,1.4918,0.5601,5
-0.10679999999999995,73,0.4415,-0.5483,1
1.3348,403,2.3096,-0.2683,4
0.4086,72,0.393,0.004,3
-0.7319,96,-0.7319,0,3
0.3935,165,0.3855,0.008,2
2.3123,71,1.8678,0.4445,5
0.3962,28,0.397,0,4
0.4759,26,0.3797,0.09620000000000001,4
-0.49129999999999996,65,0.2233,0,2
1.1514,29,0.719,0.4324,5
0.802,43,0.802,0,4
0.5629999999999998,171,0.5685999999999999,-0.0096,5
0.004,40,0,0.004,3
-0.031899999999999984,201,-0.029100000000000015,0.34259999999999996,3
-1.4815000000000003,60,0.3716,0,2
-0.06600000000000017,136,-0.027700000000000117,0.4404,2
-1.9646000000000003,166,-1.1646999999999998,0.08229999999999998,2
0.12960000000000005,172,0.4671,-0.5365,4
0.4457,29,0.3716,0,4
0.008,39,0.004,0,1
-0.0934,171,0.6676,0.004,5
-1.2556999999999998,141,-1.2413,-0.0096,1
0.1169,25,0.1169,0,2
0.5475000000000001,110,0.5395000000000001,0,1
-1.9133,161,-0.9904,-0.2945,2
-1.1307,152,-0.6264000000000001,0,4
0.3217,41,0.3217,0,2
0,36,0,0,1
-0.03899999999999999,62,-0.043,0.004,3
0.09999999999999998,25,0.09999999999999998,0,5
0.393,24,0.393,0,5
-1.5651,189,-0.8009,-0.5303,1
0.7271,22,0.3797,0,4
-0.4391,68,-0.2676,-0.17149999999999999,1
-0.288,100,-0.5458,0.2578,2
3.5067,85,1.1807,1.2438,5
-3.4891999999999994,495,-0.45879999999999993,0.8088,1
0.397,96,0.2159,0.18109999999999998,3
4.5515,475,3.3263,-0.0007999999999999995,5
0.5871999999999999,82,0.9393,0,3
0.9046,156,0.5895999999999999,0.8290000000000001,3
-1.5722,236,0.10459999999999997,-0.323,3
2.4891000000000005,896,3.2797000000000005,-0.015999999999999962,4
-0.04459999999999986,31,-0.04459999999999986,0,3
1.6365000000000003,51,1.2041,0.4324,1
-0.8612,41,0,0,2
0.9209,43,0.9209,0,1
-0.18230000000000002,60,-0.3991,0.2168,5
0,24,0,0,1
0.7029,32,0.7037,0,4
-0.042800000000000005,121,0.3699,0.4485,5
-0.39499999999999996,31,-0.39899999999999997,0.004,3
0.0081,25,0.0081,0,4
1.3779000000000003,109,0.7197000000000002,0.6597999999999999,3
4.109899999999999,347,4.2241,-0.39649999999999996,5
-0.23160000000000003,52,0.1014,-0.333,4
-1.5223000000000002,219,-0.7153000000000002,0.004,4
0.0787,344,0.0787,0,5
0.4444,44,0.008,0.4324,5
0.4419,31,0,-0.0373,2
-0.5643,67,-0.7706,0.5928,1
-1.1491,180,0.22960000000000003,-0.4944,1
0.8797000000000001,449,1.1254,0.22899999999999987,3
-2.4669999999999996,132,-1.5459999999999998,0.004,1
0.20909999999999998,119,0.20909999999999998,0,5
-1.3472,128,0.004,0.004,1
-1.0156999999999998,64,-0.5449999999999999,0,3
0.4705,38,0.46649999999999997,0.004,4
-0.7533999999999998,113,-1.5559999999999998,0.8026,3
0.1235,91,0.8976000000000001,0,2
1.109,73,0.901,0.208,4
-1.5857,256,-0.9623,0.2618,1
0.2975,23,0.3509,0,1
1.9629999999999999,93,1.7537,0.2093,4
-0.4689,92,-0.49429999999999996,0.23500000000000001,3
-0.7706,34,-0.7706,0,1
-1.0236999999999998,58,-0.1473,0.0922,2
0.45940000000000003,86,0.4554,0,4
-0.055900000000000005,110,0.3554,0.004,3
-1.0406,61,0,-0.3654,1
-0.7328,28,0,0,5
-0.26899999999999996,75,-0.26899999999999996,0,3
3.1136,295,2.9376,-0.06659999999999999,1
-0.9227,314,-0.3473,-0.19129999999999997,2
5.289899999999997,631,7.047399999999998,-1.2732,4
-0.7019999999999997,509,0.41340000000000005,-0.8233,5
0.27479999999999993,92,0.3359,-0.0603,5
-2.5567,161,-2.111,-0.6878,2
0.7954000000000001,64,0.6044,0,5
-0.7052,41,0.3756,-0.3973,4
0.09200000000000003,90,0.1323,-0.048299999999999996,2
-2.3193,718,1.3994999999999993,0.6587000000000001,2
1.5817999999999999,76,1.5817999999999999,0,3
0.9260999999999999,40,1.1074,0,5
-0.4488000000000002,207,1.3458999999999999,-0.1983,2
-2.7739,256,-1.1413,-1.1493,2
-0.43890000000000007,52,0.37079999999999996,-0.331,2
-0.2506000000000001,131,0.5714999999999999,-0.1945,3
0,46,0,0,2
0.401,24,0.397,0.004,4
0,20,0,0,1
2.1635999999999997,173,1.835,0.1836,5
2.2908999999999997,724,2.6507000000000005,0.2867,4
7.225199999999994,1220,8.167999999999994,0.1891,4
-0.04290000000000001,31,0.4318,0.004,3
-0.01139999999999997,64,-0.019399999999999976,0.004,3
-0.6078000000000001,87,-0.38220000000000004,-0.22560000000000002,4
2.4243,451,2.8431000000000006,0.0695,1
0.5195000000000001,27,0.5155000000000001,0.004,5
-1.1267,255,1.0257,0.007200000000000001,2
0.12090000000000001,27,0.1169,0.004,5
-0.17439999999999997,139,0.0024000000000000132,0.3436,1
7.055499999999988,1083,7.47449999999999,0.8467,4
2.1680999999999995,397,2.3651999999999997,0.004,4
-0.4530000000000001,527,0.9174000000000002,-0.024200000000000003,2
-0.7346999999999999,264,-0.3689999999999999,-0.36970000000000003,3
0.211,37,0.2118,-0.0007999999999999995,3
-0.12510000000000032,236,1.5976,0,1
0.6022,21,0.6022,0,3
5.242699999999999,517,5.1014,-0.309,4
-0.48279999999999995,82,0.397,-0.5373,2
-0.1005,66,-0.1005,0,4
-0.5065,40,-0.027799999999999995,0,2
0.8295,66,0.6183000000000001,0.2112,5
1.0341,81,1.1991999999999998,-0.1651,2
0,21,0,0,1
0.3954,105,0.7432,-0.0007999999999999995,3
-0.8805,152,-0.8845,0,2
-0.5064000000000001,144,0.37879999999999997,0.004,3
-0.3865,36,0,0,3
0.2735000000000001,214,0.3328,-0.329,3
-0.3317,35,-0.3397,0,2
-3.7046,549,-3.2331999999999996,0.007299999999999983,1
0.09789999999999999,37,0.09789999999999999,0,5
0,21,0,0,4
1.1228,22,1.1148,0.004,2
0.004,25,0.004,0,5
0.21810000000000002,28,0.004,0.2101,5
-0.15109999999999996,76,0.3774,-0.5325,4
-0.7735,72,-0.39099999999999996,0,1
-1.3704999999999998,134,-1.3777,-0.0007999999999999995,1
-1.1038,265,0.7232999999999999,-0.2356,5
0,27,0,0,5
-0.0007999999999999995,35,-0.0007999999999999995,0,1
0,120,0,0,2
-0.1475,82,0,0.2318,3
0.1131,24,0.1131,0,1
1.4672,28,1.4632,0.004,5
-0.07069999999999999,126,-0.07869999999999999,0.004,4
-2.8719999999999994,661,0.2827000000000002,-0.5656,3
1.8795,1515,5.410299999999994,-2.2171999999999996,4
1.2644000000000002,248,2.6714,0,5
0.5849,38,0.339,0,2
0.393,54,0.393,0,5
-0.0007999999999999995,27,-0.0007999999999999995,0,3
-0.27449999999999997,185,0.47119999999999995,0.09920000000000001,4
0.7787,130,0.7504,0.028299999999999992,3
-0.9180999999999999,104,-0.9040999999999999,0.3372,1
-0.1593,41,-0.1633,0.004,5
-1.0864,76,-0.7626,-0.32780000000000004,3
-1.2968000000000002,76,-1.3008000000000002,0.004,3
0.13170000000000004,65,-0.223,0.3427,3
-0.205,67,0.3282,0,4
0.5099,25,0.5099,0,5
2.2806000000000006,1018,2.9368999999999996,0.53,5
1.3735,227,1.2462999999999997,-0.12589999999999998,1
0.13090000000000004,224,-0.30529999999999996,0.191,2
-1.7654,25,-0.2715,-0.5365,1
-1.6006999999999998,48,-0.25680000000000003,0,4
-0.4917,113,-0.017,0,1
0.8960999999999999,120,0.8728,0.3372,2
-0.3793,35,0.004,0.0032000000000000006,2
2.4087,510,2.1866,0.2141,4
0.5132,89,0.5052,0.004,2
0,37,0,0,1
7.044899999999993,1253,7.971399999999999,0.7453,3
2.1299,90,2.1219,0.004,5
-0.5021,39,0.11710000000000001,-0.6192,2
-0.3655999999999999,79,-0.36959999999999993,0.004,3
4.749999999999998,733,4.467499999999999,-0.10050000000000003,5
-1.7731,190,-1.2203,-0.06730000000000003,3
1.9236,273,2.0554,-0.03500000000000003,2
0.185,54,0.1858,0.004,1
0.6083,130,0.1251,0.004,4
0.08329999999999994,54,0.4698,0,2
2.5382000000000007,398,4.263400000000001,0.10280000000000002,4
-0.20329999999999998,35,-0.061799999999999966,0.3372,1
-3.8413,179,-1.4917,-0.6794,1
0,32,0,0,5
0.10299999999999987,204,1.5772,0.0032000000000000006,2
0,7,0,0,2
-1.2971,103,-1.2923,0,5
0.3756,52,0.3716,0,4
-1.0366,144,-0.9673,0.31720000000000004,3
0.08729999999999999,133,0,0.08729999999999999,1
0.04059999999999997,28,0.3716,-0.331,1
0.7686,27,0.7686,0,4
2.5323,107,2.5251,0.012,5
-0.5413,102,-0.4949,-0.0504,5
0.0852,41,0.0852,0,4
0.008,19,0.004,0.004,4
-0.2727000000000001,337,0.4367999999999999,-0.331,3
-0.0007999999999999995,37,-0.0007999999999999995,0,3
-0.1894,108,-0.08300000000000002,0.227,4
0.2411,86,0.021500000000000012,0.204,1
-0.38460000000000005,115,-0.2558,0,4
0.4234,151,0.3822,0.2492,2
-0.13929999999999998,54,-0.1513,0,2
0.49229999999999996,44,0.7432,-0.1975,2
1.7686,91,1.3322,0.4324,5
0.4419,31,0,-0.0373,2
2.3636,358,1.7385,0.02,5
-0.18600000000000003,53,0.15220000000000003,0,1
-0.1996,22,-0.2036,0,3
-2.7197999999999998,69,-1.3814,0,1
0,37,0,0,3
1.5246,231,2.1924,-0.1931,3
-0.6447,27,-0.31370000000000003,-0.331,1
1.1314,23,1.1314,0,5
-0.63,84,-0.1513,0,2
0.19699999999999998,39,0.20179999999999998,-0.0048,5
-1.0478,113,0.747,0.004,1
0.3185999999999998,484,1.8304000000000002,-0.628,3
1.6028,76,2.1313,-0.5325,4
0.047299999999999925,62,0.14250000000000002,0.2478,4
-0.329,106,-0.32420000000000004,-0.0048,1
0.3726,308,0.3726,0,2
0.2945,44,0.3716,-0.07710000000000003,1
2.7531999999999996,342,2.5377,0.004,2
-1.5210999999999997,305,-0.09669999999999984,-0.331,3
-0.8181999999999999,231,-0.48440000000000005,-0.33780000000000004,4
-1.19,296,0.0801,0.004,3
0.5093,28,0.5093,0,5
0.041800000000000004,144,0.4047,0.008,1
1.0129,21,1.3954,0.004,5
0.004,25,0,0.004,4
-0.8395999999999999,462,0.07300000000000001,0.23090000000000002,1
2.3279,129,2.1641,-0.2787,5
0.759,26,0.3226,0.4364,1
0.2762,90,0.2642,0.012,2
-0.6196,31,0.004,0,2
-1.0297,32,-0.3981,0,4
7.353799999999991,1540,9.6025,0.22180000000000002,5
-2.7165999999999997,474,-0.7751,-0.089,3
0.1446,196,0.3585,-0.21389999999999998,4
-0.9351,154,-0.9383,0.004,3
0.7939,29,0.8326,0,5
0.5639,75,0.5639,0,2
-0.6718,359,-0.3144,-0.3574,1
0.5803,122,-0.4566,1.0329000000000002,2
0.5604,107,0.5564,0.004,4
-0.3209,44,0.0121,-0.333,4
1.9975,249,2.8378,0.11710000000000001,1
-1.1253,334,-0.7983,0.2461,1
-1.1489,196,0.3734,-1.0498,2
-1.259,49,-1.259,0,3
7.568099999999998,557,7.7133,-0.15239999999999998,5
0.31729999999999997,256,0.016,-0.038099999999999995,3
0.3649,35,0.3649,0,2
0,31,0,0,1
0,27,0,0,1
-0.3414,22,0.004,0,3
0.40600000000000014,1479,-0.7505,1.0805,2
0.011200000000000002,115,0.0032000000000000006,0.004,3
1.5123,31,1.5123,0,5
0.1255,67,0.1215,0,4
-0.9810000000000003,199,1.5228,-0.2098,2
-1.518,113,-0.8922,-0.10360000000000003,2
-2.3518,414,-2.638,0.2274,3
0.5012,29,0.5012,0,4
0.1814,132,-0.2925,0.4739,5
0,23,0,0,5
0,29,0,0,5
2.6385,119,2.6249000000000007,0.018399999999999972,5
-0.3825,21,0,0.004,2
0.4179,19,0.4662,0,4
0.008,64,0.004,0.004,1
-0.8127000000000002,208,-0.05470000000000014,-0.2833,3
0.3756,33,0.3756,0,4
1.1409,46,1.1409,0,4
0.7169,38,0.7169,0,4
0.007200000000000001,76,-0.0007999999999999995,0.004,1
0.008,34,0.008,0,3
1.6942,202,1.9318,-0.24560000000000004,5
-0.7157999999999999,209,0.2964000000000001,0.0957,1
0.04059999999999997,25,0.3716,-0.331,1
0.5575,40,0.5495,0,5
-1.4242,32,-0.1858,-1.2384,1
0.7386999999999999,63,1.2174,0,3
0.8006000000000001,181,1.7468,0.008,3
2.2159,45,2.2159,0,5
0.7274,22,0.7234,0.004,4
-0.6249,79,-0.3119,-0.317,3
0.2334000000000001,294,1.0974000000000002,0.016,4
-0.36060000000000014,91,0.5094,0,2
-0.032299999999999995,87,-0.03149999999999997,-0.0048,2
-0.3944,111,0.8609,0,2
0.4684,60,0.4684,0,5
1.8859000000000001,684,2.0646999999999998,-0.329,3
0,25,0,0,2
0.022699999999999942,84,0.019499999999999962,0.004,1
0.10880000000000001,46,0.10880000000000001,0,2
-0.6185,223,0.5549999999999999,0.02,2
0.41,50,0.741,-0.331,1
-1.2119999999999997,161,-1.2279999999999998,0.004,2
1.5992000000000002,44,1.0118,0.5874,5
1.2056000000000002,349,0.8764999999999998,0.3387,5
0.7638,47,0.3234,0.4364,4
0.10399999999999998,29,0.09999999999999998,0,4
-1.1455,375,-0.347,-0.40959999999999996,1
-0.39390000000000003,31,0.004,0,4
2.307,313,2.291,0.004,4
-1.2115999999999998,54,-0.7443,0,1
-0.9964000000000001,139,-1.0004,0,1
0.016,82,0.012,0.004,4
0,2,0,0,5
0.4568,86,0.4568,0,4
0.6650000000000001,133,1.0471000000000001,0,3
-0.44420000000000004,288,0.5182999999999999,-0.19349999999999998,2
-1.7561999999999993,1596,4.085000000000001,0.3717,2
2.0236,98,1.8135,0.2101,4
-2.7687999999999997,351,-1.1241999999999999,0.004,3
0.2381,82,0.2381,0,3
-0.44450000000000006,76,0.3514,-0.7951,2
-0.3422,35,0.004,0,5
0.093,28,0.093,0,5
0.8442000000000001,25,0.8442000000000001,0,5
-0.055900000000000005,110,0.3554,0.004,3
0.3004,27,0.3004,0,4
0.05849999999999997,79,0.587,-0.5285,5
1.2006999999999999,51,1.2006999999999999,0,3
0.58,28,0.6221,0,5
0.7841,76,0.5066,0,1
-0.7586,54,-0.7626000000000001,0.004,3
4.769399999999997,587,5.358399999999999,0.9739,3
1.1922,134,1.193,-0.0007999999999999995,5
2.7615000000000003,254,1.9286,0.09760000000000002,1
