@relation Review_sentiment


@attribute token_number numeric
@attribute overall_sentiment numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
34,-0.138,-0.2842,0.1422,0.004,5
28,-0.7706,-0.7706,0,0,2
25,0.062,0.393,0,-0.331,1
59,-0.23600000000000002,-0.4838,0,0.2438,1
91,1.7212999999999998,1.7172999999999998,0,0.004,4
29,-0.12450000000000003,-0.07110000000000002,-0.0534,0,1
24,0.008,0.004,0.004,0,4
54,0.6165999999999999,0.6165999999999999,0,0,3
37,-0.3538,0.1169,0,0.008,2
62,0.007200000000000001,-0.0048,0,0.012,3
161,-0.7226000000000001,-0.7306000000000001,0.008,0,4
188,2.5917,3.1561999999999997,-0.5597,-0.0048,4
134,1.1465,1.1385,0.004,0.004,4
60,0.9807999999999999,0.9807999999999999,0,0,5
26,-0.48840000000000006,-0.48840000000000006,0,0,3
28,0.12110000000000001,0.11710000000000001,0,0.004,1
67,0.3726999999999999,0.5611,0.2903,0,2
36,-0.20800000000000002,-0.20800000000000002,0,0,5
221,-0.9270000000000002,-0.9350000000000002,0,0.008,3
64,-0.1706,-0.1746,0,0.004,4
84,0.3828,0.37079999999999996,0.008,0.004,4
500,2.992800000000001,4.064399999999999,-1.0612,-0.005599999999999999,4
85,-0.10040000000000004,-0.19550000000000006,0.0911,0.004,3
262,0.5209999999999999,0.32339999999999997,-0.0048,0.2024,1
37,0.2903,0.004,0.2823,0.004,5
128,-1.7449000000000001,-1.3584,-0.3865,0,2
136,-0.46869999999999995,-0.33180000000000004,-0.3337,0.1968,4
32,0.4885,0.4885,0,0,2
116,-1.3598000000000001,-0.21230000000000002,-1.1515,0.004,3
101,2.6225,2.3014,0,0.3211,5
88,1.9749,1.7311,0,0.2438,5
33,0.4925,0.4885,0.004,0,4
23,0,0,0,0,4
860,3.1192000000000006,4.212499999999999,-0.3585,-0.4014,3
36,0.37879999999999997,0.37079999999999996,0.004,0.004,4
65,-0.1645,-0.26070000000000004,0.004,0.0922,2
124,0.3637,-0.20989999999999998,0.1412,0.4324,5
97,0.05789999999999998,0.10399999999999998,-0.0461,0,2
138,1.5108,0.9414,0.008,-0.058499999999999996,4
51,-0.539,-0.539,0,0,3
22,-0.0048,0,0,-0.0048,2
25,0.8392999999999999,0.8392999999999999,0,0,4
24,0.6739999999999999,0.3226,0,0.3514,5
23,0.4708,0.4708,0,0,3
80,-0.09530000000000005,-0.5393,0.0116,0.4324,5
60,0.42479999999999996,0.42479999999999996,0,0,1
32,0.09590000000000001,0.09190000000000001,0,0.004,3
96,0.8197,1.1286,0.004,-0.3129,2
127,-0.09189999999999998,0.4903,-0.3669,-0.2153,3
23,0.3126,0,0,0.2318,5
37,0.012,0.004,0,0.008,3
25,0,0,0,0,1
37,-0.2635,-0.2715,0.004,0.004,5
23,0.008,0,0.004,0.004,1
43,-0.18889999999999998,0.004,0,-0.1929,1
136,0.49169999999999997,0.47569999999999996,0.004,0.004,2
40,0.1155000000000001,0.10350000000000009,0.004,0.008,1
27,-0.2715,-0.2715,0,0,1
41,0.1026,0.1026,0,0,3
23,0.393,0.393,0,0,4
68,0.0848,0,0,0.004,3
66,0.03979999999999995,0.3716,-0.0048,-0.327,2
54,-1.3026,-0.00739999999999999,-0.3378,0,4
27,0.5823,0.5823,0,0,5
21,0.377,0,0,0.377,1
30,0,0,0,0,1
87,-0.5111000000000001,0.23870000000000002,0.012,0.1956,2
33,0.231,0,0.004,0.227,1
23,0.2469,0.004,0.2429,0,5
68,0.6074999999999999,0.6074999999999999,0,0,2
40,0.3876,0.3796,0.008,0,1
30,1.3774000000000002,0.8942,0.4832,0,5
22,0.5928,0.508,0,0.004,5
33,-1.5412,-1.5412,0,0,3
32,-0.1467,-0.1467,0,0,4
50,0.241,0.2458,-0.0048,0,1
47,0.8049,0.8619,0,-0.057,3
53,0.973,0.969,0.004,0,4
29,0.7491,0.7491,0,0,5
39,0,0,0,0,1
92,0.3776,0.3656,0,0.012,5
128,-0.47379999999999994,0.251,-0.7288,0.004,1
51,-0.1665,-0.1665,0,0,3
216,0.34489999999999993,0.8638999999999999,-0.19,-0.329,3
31,0.3796,0.3756,0,0.004,4
76,-0.3785,0.004,-0.3865,0.004,2
36,0.04259999999999997,0.3716,0.004,-0.333,4
39,0.6177,0.6097,0,0.008,5
70,0.4981,0.4653,0.008,0.024800000000000016,3
23,0.401,0.393,0.004,0.004,5
20,0.004,0.004,0,0,4
47,0.6315000000000001,0.6235,0.004,0.004,5
47,-0.0667,-0.0048,0,-0.0619,2
73,0.156,0.3716,-0.5086,0.29300000000000004,3
56,-0.5337000000000001,-0.7429,0,0.2092,3
62,0.4374,0.209,0,0.2244,2
31,0.7127,0.7087,0.004,0,4
48,0.0121,0.0121,0,0,1
32,0.37070000000000003,0.37070000000000003,0,0,5
77,-0.9891000000000001,0.0685,-0.3865,-0.6663,1
48,0.06669999999999998,0.3796,0,-0.3129,2
23,1.2125,1.0024,0,0.2101,5
97,0.3607,0,0,0.3607,1
37,-0.12770000000000004,-0.0048,0,-0.12290000000000001,2
105,2.1601,0.8469,0.008,0.2318,3
68,0.011200000000000002,0.008,0,0.0032000000000000006,2
67,-1.0957,-1.0957,0,0,1
48,-0.9783,-0.3031,-0.6752,0,1
84,-0.5968,-0.2103,-0.3865,0,2
24,0.2823,0,0.2823,0,5
165,0.09059999999999999,0.08459999999999998,0.0116,-0.005599999999999999,4
24,0.016,0.008,0,0.008,3
77,-0.14520000000000002,0.5448,0.004,-0.2153,2
77,0.08179999999999993,0.08659999999999995,-0.0048,0,2
41,0.08029999999999998,0.08029999999999998,0,0,1
147,-0.00830000000000003,-0.1813,0.004,0.17379999999999998,2
42,0.05069999999999997,0.3797,0.004,-0.333,4
48,-0.8036,0.2328,0,-1.0364,4
24,0.12210000000000001,-0.3549,0.2452,0.2318,3
21,0.8659,0.8707,0,-0.0048,4
22,-0.0048,-0.0048,0,0,1
823,1.4422,3.8711999999999995,-0.7706000000000001,-0.7614000000000001,1
34,0.237,0.2418,-0.0048,0,1
37,0.008,0.004,0,0.004,3
108,0.4684999999999999,0.989,0.004,-0.5285,4
31,-0.8371000000000001,0.3418999999999999,-1.179,0,1
363,-0.39630000000000004,1.0504,-0.13770000000000002,-0.8303,2
46,-0.15309999999999999,-0.1483,0,0,1
23,0.3716,0.3716,0,0,5
317,0.18630000000000047,1.492,-0.4907,-0.3363,4
71,-0.5481,-0.046,-0.5061,0.004,1
24,0.3591,0.3591,0,0,3
81,0.7701000000000001,0.7661000000000001,0,0.004,5
73,-0.7626000000000001,-0.7578,-0.0048,0,3
29,0.13100000000000003,-0.346,0.2452,0.2318,1
30,0.8565,0.8565,0,0,5
51,0.7766,0.7686,0.008,0,5
42,-0.2333,0.10009999999999997,0,0,2
192,-0.4604999999999999,-0.025800000000000156,-0.4387,0.004,5
74,0.9479000000000001,0.5967,0.3512,0,5
81,0.1048,0.1048,0,0,2
114,-1.9848999999999999,-1.5412,0.004,-0.5285,1
29,-0.4810000000000001,-0.002299999999999999,0,0,2
73,-0.09149999999999991,0.441,0,-0.5325,3
66,0.7493,0.3217,0,0.4276,3
20,0.008,0.008,0,0,4
178,0.8044,0.9637999999999998,0,0.32010000000000005,3
62,1.9650999999999998,1.7292999999999998,0.004,0.2318,5
22,0.1096,0.1056,0,0.004,5
36,0.0121,0.0081,0,0.004,4
41,0,0,0,0,4
38,0.36160000000000003,0.6993,-0.3377,0,2
319,2.5077999999999996,2.2779,0.004,-0.0007999999999999995,4
34,0.008,0,0.004,0.004,5
24,-0.09510000000000002,0.3836,0,0,3
94,0.0689999999999999,0.7977,-0.3825,-0.3462,2
24,0.10209999999999997,0.3716,-0.3669,0.0974,4
24,-0.8548,0.1026,0,0,2
180,0.16820000000000018,-0.16700000000000004,0.324,0.016,2
102,-0.8130999999999999,-0.8163,-0.0007999999999999995,0.004,1
83,0.49629999999999996,0.49629999999999996,0,0,4
53,-0.5863,0.3716,-0.4832000000000001,0.004,3
27,-0.39899999999999997,-0.39899999999999997,0,0,3
65,-0.3249,0.0081,0,-0.333,2
74,0.2633,0.734,0.008,0,1
84,0.20650000000000002,0.8712,-0.9005000000000001,0.2358,3
83,0.7069,0.7029,0,0.004,4
77,-2.0157,-2.0197,0.004,0,2
33,0.3797,0.3797,0,0,5
142,0.015900000000000025,0.7379,-0.7212,-0.0007999999999999995,4
38,0,0,0,0,5
23,0.0637,0.11710000000000001,-0.0534,0,1
197,2.8626,2.2284,0.6763,-0.0373,3
248,-1.3983,-1.0710000000000002,0,-0.3273,1
48,-0.7503,-0.2716,0,0,1
24,0.3796,0.3716,0.008,0,4
58,-0.3407,-0.3447,0.004,0,2
131,0.10879999999999995,0.10879999999999995,0,0,1
34,0.5849,0.5857,0,-0.0007999999999999995,1
22,0,0,0,0,3
26,0.2333,0.2381,0,-0.0048,2
25,0.3796,0.3756,0,0.004,3
28,1.2311,1.2311,0,0,5
88,1.7058,1.7106,0,-0.0048,4
337,2.4250000000000003,1.3574,0.6352,0.4324,3
60,0.3067,0.3067,0,0,5
20,0.5799000000000001,0.5759000000000001,0.004,0,4
26,0.47250000000000003,0.4645,0,0.008,3
328,-0.8501000000000001,-0.4934,0,-0.3567,3
27,0.7454000000000001,0.7454000000000001,0,0,5
175,-0.018500000000000075,-0.017700000000000052,-0.0007999999999999995,0,5
31,-0.7585999999999999,-0.7585999999999999,0,0,1
87,0.7847,0.23759999999999998,0.008,0,3
36,0.2438,0,0,0.2438,4
43,0.24080000000000001,0.24080000000000001,0,0,1
45,1.5973000000000002,1.9758,-0.3825,0.004,4
208,0.0968,0.0968,0,0,5
23,-0.02739999999999998,-0.02739999999999998,0,0,4
29,0.737,0.5012,0.004,0.2318,4
25,1.3199,1.2311,0.004,0.004,5
81,-0.9228999999999999,-0.9269,0,0.004,1
33,0.004,0,0.004,0,2
45,1.0144,1.0104,0.004,0,5
30,0.043399999999999994,-0.2004,0,0.2438,3
46,-0.9370999999999999,-0.9410999999999999,0,0.004,2
57,0.3475,0.11610000000000001,0.008,0.2234,2
77,-1.4002,0.12090000000000001,-0.7295,-0.3129,2
288,-0.5228999999999999,-0.8030999999999999,-0.49870000000000003,0.2398,3
188,-0.2187,0,-0.2187,0,4
70,1.4968,1.2105,0.2823,0,4
28,1.4241,1.4241,0,0,5
23,0.10260000000000001,0.0946,0.004,0,5
27,-0.3618,0.1169,0,0,1
88,-1.2328000000000001,0.48000000000000004,0.004,0.198,2
30,0.5052,0.5012,0.004,0,1
40,0.011200000000000002,0.012,0,0.004,2
90,-0.7903,-0.7983,0,0.008,4
27,0.004,0.004,0,0,3
35,-0.36350000000000005,-0.0245,-0.339,0,2
66,-0.3009,0.004,0.004,-0.3089,2
81,0.4832,-0.1303,0.004,0.2478,4
178,0.4522,0.4522,0,0,1
597,0.5251000000000001,1.4889,-0.005599999999999999,-0.0048,2
107,0.2449,0.2497,0,-0.0048,1
262,-2.1616999999999993,-1.9315999999999995,-0.3004,0.07029999999999997,1
33,-0.0048,-0.0048,0,0,3
40,0.01319999999999999,0.4879,0,0.004,1
89,1.204,0.8523000000000001,0.004,0.3477,3
578,0.4478,1.6974000000000002,-0.9817,0.1504,2
23,0.4927,0.4887,0,0.004,5
97,-0.0469,-0.4777,0.004,0.42679999999999996,1
144,-0.03100000000000006,0.4524999999999999,0,0,2
117,-0.15699999999999997,-0.15219999999999995,0,-0.0048,2
66,0.5765999999999999,0.5765999999999999,0,0,5
326,0.3364999999999998,0.27749999999999975,-0.1888,0.24780000000000002,2
51,0.004,0.004,0,0,5
222,0.0838000000000001,0.17300000000000004,-0.0892,0,3
176,-0.49950000000000006,0.37079999999999996,0.004,-0.8694999999999999,3
113,0.49169999999999997,0.47969999999999996,0.004,0.008,4
20,-0.6286,-0.6366,0,0.008,2
81,-0.8168,-0.6793,0.004,0.3372,1
333,1.1919000000000002,1.1428,-0.7494000000000001,0.26419999999999993,1
28,0.9983,0.9983,0,0,5
25,0.2343,0.2343,0,0,5
165,1.3151000000000002,0.8787,0.004,0.4324,5
29,0,0,0,0,2
48,0.4484,0.4444,0,0.004,5
21,-0.2324,-0.2324,0,0,2
47,0.07069999999999999,0.06269999999999998,0.004,0.004,3
201,-0.9373,-0.1466,-0.6532,0.3412,1
55,0.7185,0.7145,0.004,0,2
24,-0.09490000000000001,0.2381,0,-0.333,5
23,0.04259999999999997,0.3716,0,-0.329,4
30,-0.692,-0.692,0,0,1
27,1.1246,0.4821,0,0.6425000000000001,5
77,1.4337,1.6151,0,-0.1814,4
55,1.0024,1.0024,0,0,4
23,-0.24430000000000002,0.2344,0,0,2
36,0.486,0.486,0,0,5
30,0.476,0.476,0,0,4
24,0.012,0.008,0.004,0,3
46,1.502,1.4279,0.0741,0,4
118,0.24369999999999994,0.6039,0,-0.3602,4
15,0,0,0,0,3
41,0.3796,0.3716,0.008,0,3
79,-0.45160000000000006,0.35459999999999997,-0.8102,0.004,4
42,0.1131,0.1131,0,0,3
23,0,0,0,0,1
33,0.3716,0.3716,0,0,4
116,-0.49090000000000006,0.012699999999999986,-0.3785,0.2083,3
64,-1.2410999999999999,0.1013,-1.3464,0.004,2
83,-1.0437999999999998,-0.6589,-0.3849,0,1
43,0.16199999999999998,0.36679999999999996,-0.2048,0,3
24,0.2418,0.2418,0,0,4
73,-0.4942,-0.15199999999999997,-0.3462,0.004,1
144,0.8664999999999998,0.8736999999999999,-0.0063999999999999994,-0.0048,2
67,0.09489999999999998,0.5736,0,0,1
59,1.4748999999999999,1.4748999999999999,0,0,5
28,-0.09090000000000004,0.3878,0,0,4
65,0.14729999999999993,0.14729999999999993,0,0,3
72,1.0867,0.3796,0.9624,0.2234,4
142,0.5578,0.5626,0,0,2
21,-0.14329999999999998,-0.1473,0,0.004,2
76,0.4554,0.35400000000000004,0,0.1014,1
43,-0.04869999999999999,-0.04869999999999999,0,0,4
43,-0.7666,-0.7666,0,0,1
44,0.19369999999999998,0.19369999999999998,0,0,3
76,1.5312999999999999,1.5232999999999999,0.004,0.004,5
185,-0.38620000000000004,-0.38620000000000004,0,0,2
40,-0.3825,0,-0.3825,0,3
35,-0.6648000000000001,-0.3378,0.004,-0.331,1
30,1.0144,1.0144,0,0,4
32,1.5099999999999998,1.0776,0,0.4324,5
27,0.06609999999999999,-0.28650000000000003,0.3526,0,5
33,1.3027,1.3027,0,0,4
33,1.1204,1.1204,0,0,5
57,-0.784,-0.2595,0.008,-0.5325,1
329,-0.25680000000000003,0.9430000000000002,-0.3785,-0.3426,4
33,-0.3089,-0.3089,0,0,3
337,0.25359999999999966,2.5061999999999998,-0.996,-0.2992,3
33,0.097,0.097,0,0,2
86,-0.5956000000000001,-0.06480000000000002,-0.5308,0,1
30,0.2162,0.2162,0,0,4
41,-0.42789999999999995,-0.0945,0,0,1
35,0.5798,0.5798,0,0,3
33,0.7686,0.7646,0.004,0,4
66,1.0158,1.0118,0,0.004,5
59,0.7046000000000001,0.6040000000000001,0,0.1006,5
146,1.2269999999999999,1.333,0.2492,0.1235,3
51,-1.335,-1.335,0,0,2
131,0.2699000000000001,-0.01639999999999997,0.2863,0,5
23,0.8446,0.7472,0,0.0974,4
216,-1.3023999999999998,-0.8724000000000002,-0.43399999999999994,0.004,2
52,0.8762,1.2096,0,0,5
33,0,0,0,0,1
50,1.2735,0.8331,0.004,0.4364,5
29,-0.5643,0.10289999999999999,-0.6752,0.008,3
25,-0.7698,0.10009999999999997,0,-0.5365,3
27,-0.38970000000000005,0.089,0,0,2
67,-0.302,-0.1473,-0.3865,0.2318,2
668,2.5595000000000003,3.1146,-0.9817,0.2316,1
166,0.6275999999999999,1.1075,-0.3785,-0.18220000000000003,5
34,0.2453,0.2501,0,-0.0048,3
45,-0.20970000000000005,0.09919999999999995,0.004,-0.3129,5
26,0.397,0.393,0,0.004,5
42,0.053899999999999976,0.38289999999999996,0.004,-0.333,3
30,-0.4787,0,0,0,2
104,-0.8432999999999999,-0.07250000000000001,-0.7747999999999999,0.004,4
40,0.7563,0.7563,0,0,5
74,0.22940000000000002,0.2214,0.004,0.004,1
69,-0.4667,0.008,0,0.004,2
88,0.18150000000000005,0.8769,-0.3825,-0.3129,1
89,3.3142,2.3251,0,0.45,4
24,0.12490000000000001,0.12090000000000001,0.004,0,3
132,0.37840000000000007,0.48369999999999996,-0.5411,0.43579999999999997,2
20,0.004,0.004,0,0,5
27,0.9736,0.9736,0,0,4
47,0.1163,0.12110000000000001,0,0,1
243,1.3519999999999999,1.3435,-0.5236000000000001,0.4717,2
51,0.2512,0.2512,0,0,2
66,-0.9651000000000001,-0.3793,-0.5858,0,2
19,-0.457,-0.457,0,0,2
26,-0.2514,0.2273,0,0,4
29,-0.0048,-0.0048,0,0,1
146,0.5897,0.5897,0,0,4
36,-0.7706,-0.7706,0,0,4
21,0.8254,0.393,0,0.4324,5
25,1.2351,1.2311,0.004,0,5
95,1.0856,1.0856,0,0,5
45,-1.1318,-0.6483,0,-0.0048,3
23,0,0,0,0,1
39,-0.14749999999999996,-0.15149999999999997,0,0.004,1
229,0.1767,-0.16920000000000002,-0.0007999999999999995,0.3467,2
43,0.442,0.442,0,0,3
87,-0.21850000000000006,0.5734,0.008,-0.7951,3
191,0.4117,0.9716,-0.3865,-0.1734,4
75,0.12010000000000001,0.1121,0,0.008,3
135,-0.8012,-0.47180000000000005,-0.3334,0.004,1
60,1.1186,0.5586,0.4792,0,5
38,2.0531,0.8921000000000001,0.7246,0.4364,4
47,0.2794000000000001,0.2794000000000001,0,0,3
44,0.3428,0.3734,0.2823,-0.3129,5
270,-0.17540000000000003,-0.18740000000000004,0.008,0.004,3
35,0.36679999999999996,0.3716,0,0,3
113,1.0541,1.6727999999999998,0,0.3387,1
475,-0.8847,1.8354999999999997,-1.6124,-0.6291,2
112,1.396,0.6214,-0.0007999999999999995,0.7754,2
38,0.9608999999999999,0.9608999999999999,0,0,4
63,0.10799999999999998,0.10799999999999998,0,0,1
48,0.24429999999999996,0.599,-0.3547,0,4
59,0.8545,0.8505,0,0.004,5
73,0.2678,-0.16460000000000002,0,0.4324,4
156,-1.4504000000000001,0.4876,-1.4442000000000002,0.4636,2
151,0.15929999999999997,-0.2467,-0.030400000000000038,0.4364,3
133,-0.8545999999999996,0.9082000000000001,-0.7738,0.011200000000000002,3
54,0.3716,0.3716,0,0,2
41,-0.07050000000000003,-0.07050000000000003,0,0,5
53,0.016,0.008,0,0.008,4
24,0,0,0,0,1
44,-0.3084,-0.3129,0,0.004500000000000004,1
55,0.601,0.601,0,0,3
30,0.7485999999999999,0.3716,0.004,0.373,2
55,-0.09740000000000004,0.21549999999999997,0,-0.3129,3
111,1.0054999999999998,1.0070999999999999,-0.0007999999999999995,0.004,1
21,0,0,0,0,4
104,-0.7172000000000001,0.2418,-0.0096,0.008,2
57,1.3788999999999998,1.3748999999999998,0,0.004,5
53,-0.18709999999999993,-0.18709999999999993,0,0,2
25,0.0989,0.0989,0,0,4
55,0.7686,0.7686,0,0,4
93,0.26870000000000005,-0.11530000000000001,0.1482,0.2358,1
32,-0.2048,0.004,-0.2088,0,2
57,-0.09989999999999996,-0.10389999999999996,0,0.004,2
128,1.107,0.8712,0,0.2358,4
32,0.004,0,0,0.004,1
350,1.5037,1.6392,-0.3745,0.23900000000000002,2
81,-0.4587,-0.051100000000000007,0.0711,0,1
25,1.8394,1.8394,0,0,5
62,-0.025500000000000023,0.35749999999999993,0,0.0957,3
48,0.428,0.428,0,0,1
28,0.2275,0.2275,0,0,5
75,0.4965,0.4885,0.004,0.004,4
106,0.391,0.391,0,0,3
219,0.7209000000000001,1.0589000000000002,0.004,-0.342,5
37,1.0316999999999998,0.5992999999999999,0,0.4324,5
59,1.1844,0.7432,-0.0048,0.446,4
614,1.8918999999999997,2.633,-1.3713,0.6302,3
135,0.9441999999999999,0.9401999999999999,0.004,0,2
111,0.8285,0.8292999999999999,0,-0.0007999999999999995,4
48,-0.0096,-0.0096,0,0,1
31,0,0,0,0,3
43,0.008,0.004,0.004,0,3
32,-0.0007999999999999995,0,-0.0007999999999999995,0,1
90,0.7615999999999999,0.7575999999999999,0,0.004,3
51,0,0,0,0,5
179,-0.4027,-0.1639000000000001,-0.6752,0.4364,5
179,-0.5398999999999999,-0.08699999999999997,-0.2274,0.2532,5
130,-0.5813,-0.27240000000000003,0,-0.3089,1
30,-0.2929,-0.2929,0,0,2
38,-0.4747,0,0,0.004,4
51,0.3197,0.3197,0,0,5
115,0.40900000000000003,0.40900000000000003,0,0,1
59,0.3962,0.3922,0,0.004,4
29,0,0,0,0,1
145,1.5033,1.4115,0.004,0.0878,3
26,0.9799,0.9806999999999999,0,-0.0007999999999999995,5
48,0.1476,0.3629,0,-0.2153,3
69,0.08869999999999992,0.08869999999999992,0,0,2
25,0.0343,0.3756,0,-0.3413,5
24,0,0,0,0,1
95,0.3228999999999999,0.36599999999999994,0.004,0.4364,1
173,1.8454,1.0942999999999998,0.0781,0.673,3
125,0.19000000000000034,0.5210000000000004,0,-0.331,2
22,-0.15209999999999999,-0.15209999999999999,0,0,3
102,0.3116999999999999,0.3213,-0.0096,0,3
75,0.8848,0.8808,0,0.004,5
26,0.11469999999999997,0.5012,-0.3865,0,4
66,0.8872,0.6294,0,0.2578,2
49,0.8089999999999999,0.7349,0.0701,0.004,3
207,-2.0448,-1.3516000000000001,-0.6924,0.004,2
21,0.0974,0,0,0.0974,2
19,0.8643000000000001,0.8603000000000001,0,0.004,4
42,0.9664999999999999,0.9664999999999999,0,0,3
58,1.7623,1.7583,0.004,0,4
21,-1.1575,-0.2715,-0.8859999999999999,0,4
154,0.2817999999999997,0.8082999999999998,0.0922,-0.331,2
28,0.8313999999999999,0.8768,0,-0.045399999999999996,5
26,-0.09690000000000001,0.004,-0.339,0.2381,1
244,0.5686999999999995,2.1132,-1.4441000000000002,-0.10040000000000004,4
40,0.7553000000000001,0.2162,0,0,3
123,0.3565,0.7358,-0.3825,0.008,2
84,-0.7553000000000001,-0.7585,-0.0048,0.008,2
112,0.7526999999999999,0.3756,-0.31500000000000006,0.3364,1
35,0.7512,0.7512,0,0,5
62,0.5096,0.5015999999999999,0,0.008,4
24,-0.7633,-0.7633,0,0,1
139,-0.22509999999999997,0.42860000000000004,-0.3865,-0.2672,1
51,-0.8002,-0.0007999999999999995,-0.8074,0.008,2
24,0.004,0.004,0,0,1
35,0.9453,0.9373,0,0.008,5
29,-0.619,-0.623,0,0.004,3
83,0.7512,0.7512,0,0,5
55,0.19209999999999997,0.6668,0,0.004,2
93,-0.6224,-0.1473,-0.4751,0,1
25,0,0,0,0,3
52,0.3756,0.3716,0,0.004,5
81,0.6008,0.5968,0,0.004,4
90,0.5464,0.3796,0.0706,0.09620000000000001,4
64,-0.4234,-0.5122,0.004,0.004,5
26,-0.19540000000000002,-0.2842,0.004,0.004,4
31,0.2903,0.008,0.2823,0,5
40,0.4433,0.22920000000000001,0.004,0.2101,4
42,-0.3129,0,0,-0.3129,4
42,-0.4787,0,0,0,3
136,-0.025000000000000053,-0.004000000000000031,0,-0.021,2
37,0.366,0.397,0,-0.031,4
26,0.23749999999999993,0.29939999999999994,0,-0.0619,3
174,1.4357,1.0751,0.36060000000000003,0,3
128,1.3638000000000001,0.6104,0,0.5624,4
94,1.3801,0.4152,0,0.9649,1
83,-0.3785,0.008,-0.3865,0,3
61,0.46859999999999996,0.46859999999999996,0,0,2
81,0.31779999999999997,-0.0007999999999999995,0,0.3186,2
53,-0.8932,-0.8972,0.004,0,2
26,-0.7503,-0.2716,0,0,4
40,-0.47950000000000004,-0.0007999999999999995,0,0,1
35,0.004,0,0,0.004,4
83,0.7314,0.7274,0,0.004,2
10,0,0,0,0,2
26,0.3756,0.3756,0,0,3
53,-0.7666,-0.7666,0,0,1
99,1.4833,0.9441999999999999,0,0,4
63,0.5325,0.10009999999999997,0,0.4324,5
33,0.9618,0.8732,0.0886,0,5
29,0.8117,0.8117,0,0,5
27,0.3386,0.2498,0.004,0.004,5
72,1.0359,1.0359,0,0,3
59,0.008,0,0.004,0,1
24,-0.7462,-0.2675,0,0,3
106,-0.4226,0.1935,0,-0.1374,2
26,1.2204,1.2164,0,0.004,5
198,-0.17680000000000004,0.28169999999999995,-0.4585,0,1
64,0.1169,0.1169,0,0,2
38,0.9255,1.2565,0,-0.331,1
148,1.1721000000000001,1.0997,0,0.07239999999999999,1
41,0.4535,0.4805,0.004,-0.031,4
34,-0.2716,-0.2716,0,0,2
85,1.6141,1.6877,-0.51,0.4364,5
96,-0.2564,-0.2684,0,0.012,3
71,-0.4631000000000002,0.050399999999999945,0.2962,-0.331,1
41,-0.6593,0.0849,-0.7442,0,5
25,-0.34199999999999997,-0.34199999999999997,0,0,1
153,-1.7568000000000001,-0.7079,-0.3825,-0.333,3
57,0.2961,0.205,0.0911,0,1
153,0.19369999999999996,0.5864,-0.5717,0.6577,3
243,4.363599999999999,4.158199999999999,-0.03010000000000002,0.1547,5
398,0.23090000000000038,0.7064000000000001,0,0.0032000000000000006,2
244,0.0021999999999999797,-0.22560000000000002,0,0.2278,4
29,0.3308,0.8095,0,0,4
96,0.9559,0.998,-0.0421,0,5
26,0.6221,0.6221,0,0,5
28,-0.4687,-0.4687,0,0,1
29,0.2338,0.2338,0,0,4
63,0.38009999999999994,0.1372,0.2429,0,4
61,-1.3723,0.004,-0.5299,-0.3677,2
46,-0.009399999999999999,-0.0174,0.004,0.004,3
25,0.004,0,0,0.004,1
110,3.2766,3.2813999999999997,0,-0.0048,5
66,0.7235,0.7235,0,0,4
23,0.6267,0.6227,0,0.004,5
23,0.004,0.004,0,0,2
25,0,0,0,0,1
57,-0.3587,-0.021,-0.3377,0,3
36,-0.7422,-0.2675,0.004,0,1
48,0.8675999999999999,0.8635999999999999,0.004,0,2
77,-0.297,-0.297,0,0,2
122,-0.45769999999999994,-0.5269999999999999,0.0741,-0.0048,2
30,-0.0857,0.393,0,0,3
279,-1.518,-0.6768000000000001,-1.0468000000000002,0.2056,1
96,-0.13629999999999998,-0.15689999999999998,0.008,0.0126,2
25,-0.0258,-0.0258,0,0,1
40,0.6465000000000001,0.4364,0,0.2101,5
42,1.1239,1.1239,0,0,5
218,1.5312999999999999,1.0440999999999998,0.4832,0.004,4
45,-0.12359999999999999,-0.3583,0,0.008,3
56,0.3716,0.3716,0,0,1
670,0.8499000000000001,2.3534,-0.5873,-0.9114,3
73,-0.048,-0.0472,0.004,-0.0048,3
135,0.6698,0.6754,-0.0048,-0.0007999999999999995,1
33,-0.32830000000000004,-0.34030000000000005,0.004,0.008,3
101,-0.0007999999999999995,0,-0.0048,0.004,2
52,-0.5759,-0.5710999999999999,-0.0048,0,1
88,0.8851,1.19,0.004,-0.3089,3
40,-0.0007999999999999995,-0.0007999999999999995,0,0,2
56,1.3117,0.7726,0,0,4
40,-0.06480000000000002,0.47169999999999995,0,-0.5365,5
38,0.0595,-0.0213,0,0,4
478,1.499600000000001,3.0262000000000007,-0.9910999999999998,-1.0697999999999999,4
73,-0.9041999999999999,-0.37970000000000004,0,-0.5245,4
106,-0.3808,0.3922,-0.773,0,5
46,1.0993,0.10409999999999997,-0.0048,1.0,4
85,0.6062000000000001,0.6062000000000001,0,0,2
25,0.004,0.004,0,0,5
102,0.6577999999999999,1.1365,0,0,3
236,-0.5945000000000001,0.26209999999999983,-0.3201,-0.5365,4
42,-0.3089,-0.3129,0.004,0,1
84,1.0252,0.7879999999999998,0,0.2372,3
55,1.221,0.5806,0,0.6404,5
21,0.3514,0.004,0,0.3474,5
191,-0.0230999999999999,0.9244000000000001,-0.9515,0.004,2
34,0.11479999999999996,0.36679999999999996,0,0,4
73,0.5674999999999999,0.954,-0.3865,0,5
24,0.3756,0.3756,0,0,4
