@relation Review_sentiment


@attribute token_number numeric
@attribute overall_sentiment numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
113,0.12410000000000002,0.12490000000000001,0.004,0,4
527,-0.4530000000000001,0.9174000000000002,-1.3462,-0.024200000000000003,2
219,0.7093000000000002,0.3802000000000001,0.004,0.3251,1
24,-0.374,-0.378,0,0.004,3
1520,-6.722200000000001,0.0033000000000009133,-4.484800000000001,-0.46559999999999996,2
32,-1.3790999999999998,-1.0480999999999998,0,-0.331,2
30,0.5052,0.5052,0,0,1
30,0.3226,0.3226,0,0,5
203,2.1431,1.7702,0,0.6621999999999999,3
892,-4.993199999999999,-1.8108,-1.6176000000000001,-0.26920000000000005,3
35,0.6593,0.6593,0,0,5
20,0.004,0.004,0,0,5
246,-0.037200000000000066,1.1604,-0.8524,-0.5362,2
301,2.788700000000001,1.8383999999999998,0.6954,0.7384000000000001,4
126,-0.6854,-0.05319999999999997,-0.6322,0,2
167,-0.08320000000000002,0.2458,0,-0.329,3
23,0.0161,0.0161,0,0,5
94,-0.536,-0.5312,0,-0.0048,1
57,-0.4515,-0.065,-0.3865,0,2
23,-0.9052,-1.1193,0,0.2141,3
25,0.9077,0.5891,0,0.3186,5
22,1.1120999999999999,1.1080999999999999,0.004,0,5
137,1.0385,1.2125,0,-0.174,4
31,-0.3129,-0.3129,0,0,1
77,-0.1327,0.1722,0.004,-0.3089,1
191,0.3593,0.2579,0,0.1014,2
319,-1.9413999999999993,-0.34560000000000013,0.0711,-0.7095000000000001,3
76,-0.21050000000000008,0.16799999999999998,-0.3825,0.004,4
344,-2.2217000000000002,-0.8021,-0.3073,-1.3390000000000002,2
234,-0.22419999999999993,0.3636999999999999,0,-0.10920000000000002,2
26,0.5766,0.5766,0,0,1
92,0.09680000000000001,0.008,0.004,0.004,4
37,0.7792,0.7752,0,0.004,5
23,-0.06920000000000004,0,0,-0.06920000000000004,1
24,0,0,0,0,4
27,0.33330000000000004,0.1008,0,0.2325,5
31,-0.5,0,-0.5,0,1
66,-0.33580000000000004,0,-0.0048,-0.331,1
343,-1.6838,0.8271999999999999,-0.8074,0.216,3
125,2.2186,2.1224,0,0.09620000000000001,2
63,-0.493,-0.493,0,0,3
43,1.1842,1.1842,0,0,5
23,0.5195,0.5195,0,0,5
